kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_desa_kelurahan
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130003,KERTOSONO,35.25.09,SIDAYU,35.25.09.2005,KERTOSONO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130004,RACIKULON,35.25.09,SIDAYU,35.25.09.2007,RACI KULON
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130005,RACITENGAH,35.25.09,SIDAYU,35.25.09.2009,RACI TENGAH
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130006,NGAWEN,35.25.09,SIDAYU,35.25.09.2019,NGAWEN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130007,RANDUBOTO,35.25.09,SIDAYU,35.25.09.2021,RANDUBOTO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130008,MOJOASEM,35.25.09,SIDAYU,35.25.09.2017,MOJOASEM
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130009,ASEMPAPAK,35.25.09,SIDAYU,35.25.09.2015,ASEMPAPAK
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130010,MRIYUNAN,35.25.09,SIDAYU,35.25.09.2016,MRIYUNAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130011,SIDOMULYO,35.25.09,SIDAYU,35.25.09.2011,SIDOMULYO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130012,PURWODADI,35.25.09,SIDAYU,35.25.09.2010,PURWODADI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130013,BUNDERAN,35.25.09,SIDAYU,35.25.09.2014,BUNDERAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130014,KAUMAN,35.25.09,SIDAYU,35.25.09.2013,KAUMAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130015,PENGULU,35.25.09,SIDAYU,35.25.09.2020,PENGULU
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130016,SEDAGARAN,35.25.09,SIDAYU,35.25.09.2018,SEDAGARAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130017,SROWO,35.25.09,SIDAYU,35.25.09.2012,SROWO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130018,GOLOKAN,35.25.09,SIDAYU,35.25.09.2008,GOLOKAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130019,SAMBIPONDOK,35.25.09,SIDAYU,35.25.09.2006,SAMBIPONDOK
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130020,WADENG,35.25.09,SIDAYU,35.25.09.2003,WADENG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525130,SIDAYU,3525130021,GEDANGAN,35.25.09,SIDAYU,35.25.09.2002,GEDANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110020,GUMENO,35.25.10,MANYAR,35.25.10.2004,GUMENO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110001,TEBALO,35.25.10,MANYAR,35.25.10.2011,TEBALO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110002,SUCI,35.25.10,MANYAR,35.25.10.2018,SUCI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110003,YOSOWILANGUN,35.25.10,MANYAR,35.25.10.2022,YOSOWILANGUN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110004,ROOMO,35.25.10,MANYAR,35.25.10.2023,ROOMO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110005,SUKOMULYO,35.25.10,MANYAR,35.25.10.2021,SUKOMULYO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110006,PONGANGAN,35.25.10,MANYAR,35.25.10.2020,PONGANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110007,PEGANDEN,35.25.10,MANYAR,35.25.10.2019,PAGANDEN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110008,BANJARSARI,35.25.10,MANYAR,35.25.10.2017,BANJARSARI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110009,LERAN,35.25.10,MANYAR,35.25.10.2010,LERAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110010,MANYAREJO,35.25.10,MANYAR,35.25.10.2014,MANYAREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110011,MANYARSIDOMUKTI,35.25.10,MANYAR,35.25.10.2015,MANYAR SIDOMUKTI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110012,MANYARSIDORUKUN,35.25.10,MANYAR,35.25.10.2016,MANYAR SIDORUKUN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110013,BANYUWANGI,35.25.10,MANYAR,35.25.10.2013,BANYUWANGI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110014,KARANGREJO,35.25.10,MANYAR,35.25.10.2012,KARANGREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110015,SEMBAYAT,35.25.10,MANYAR,35.25.10.2008,SEMBAYAT
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110016,BETOYOGUCI,35.25.10,MANYAR,35.25.10.2009,BETOYOGUCI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110017,BETOYOKAUMAN,35.25.10,MANYAR,35.25.10.2007,BETOYOKAUMAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110018,SUMBEREJO,35.25.10,MANYAR,35.25.10.2005,SUMBEREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110019,TANGGULREJO,35.25.10,MANYAR,35.25.10.2001,TANGGULREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110021,NGAMPEL,35.25.10,MANYAR,35.25.10.2006,NGAMPEL
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110022,PEJANGGANAN,35.25.10,MANYAR,35.25.10.2003,PEJANGGANAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525110,MANYAR,3525110023,MOROBAKUNG,35.25.10,MANYAR,35.25.10.2002,MOROBAKUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050001,DADAPKUNING,35.25.11,CERME,35.25.11.2001,DADAPKUNING
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050002,NGEMBUNG,35.25.11,CERME,35.25.11.2006,NGEMBUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050003,SUKOANYAR,35.25.11,CERME,35.25.11.2007,SUKOANYAR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050004,MOROWUDI,35.25.11,CERME,35.25.11.2013,MOROWUDI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050005,GURANGANYAR,35.25.11,CERME,35.25.11.2011,GURANGANYAR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050006,DAMPAAN,35.25.11,CERME,35.25.11.2005,DAMPAAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050007,DOORO,35.25.11,CERME,35.25.11.2004,DOORO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050008,LENGKONG,35.25.11,CERME,35.25.11.2002,LENGKONG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050009,KANDANGAN,35.25.11,CERME,35.25.11.2003,KANDANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050010,DUNGUS,35.25.11,CERME,35.25.11.2010,DUNGUS
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050011,NGABETAN,35.25.11,CERME,35.25.11.2015,NGABETAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050012,BETITING,35.25.11,CERME,35.25.11.2014,BETITING
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050013,IKERIKERGEGER,35.25.11,CERME,35.25.11.2017,IKER - IKER GEGER
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050014,CERME KIDUL,35.25.11,CERME,35.25.11.2020,CERME KIDUL
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050015,PANDU,35.25.11,CERME,35.25.11.2022,PANDU
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050016,JONO,35.25.11,CERME,35.25.11.2025,JONO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050017,TAMBAKBERAS,35.25.11,CERME,35.25.11.2024,TAMBAKBERAS
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050018,CERME LOR,35.25.11,CERME,35.25.11.2021,CERME LOR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050019,CAGAKAGUNG,35.25.11,CERME,35.25.11.2019,CAGAKAGUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050020,SEMAMPIR,35.25.11,CERME,35.25.11.2018,SEMAMPIR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050021,KAMBINGAN,35.25.11,CERME,35.25.11.2012,KAMBINGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050022,WEDANI,35.25.11,CERME,35.25.11.2009,WEDANI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050023,GEDANGKULUT,35.25.11,CERME,35.25.11.2008,GEDANGKULUD
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050024,PADEG,35.25.11,CERME,35.25.11.2016,PADEG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525050,CERME,3525050025,BANJARSARI,35.25.11,CERME,35.25.11.2023,BANJARSARI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120001,SIDOMUKTI,35.25.12,BUNGAH,35.25.12.2001,SIDOMUKTI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120002,MOJOPUROGEDE,35.25.12,BUNGAH,35.25.12.2002,MOJOPUROGEDE
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120003,MOJOPURO WETAN,35.25.12,BUNGAH,35.25.12.2003,MOJOPUROWETAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120004,MELIRANG,35.25.12,BUNGAH,35.25.12.2004,MELIRANG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120005,SIDOREJO,35.25.12,BUNGAH,35.25.12.2005,SIDOREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120006,MASANGAN,35.25.12,BUNGAH,35.25.12.2007,MASANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120007,SUKOWATI,35.25.12,BUNGAH,35.25.12.2010,SUKOWATI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120008,BUNGAH,35.25.12,BUNGAH,35.25.12.2012,BUNGAH
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120009,SUKOREJO,35.25.12,BUNGAH,35.25.12.2016,SUKOREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120010,BEDANTEN,35.25.12,BUNGAH,35.25.12.2018,BEDANTEN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120011,WATUAGUNG,35.25.12,BUNGAH,35.25.12.2021,WATUAGUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120012,KRAMAT,35.25.12,BUNGAH,35.25.12.2022,KRAMAT
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120013,TAJUNG WIDORO,35.25.12,BUNGAH,35.25.12.2020,TANJUNG WIDORO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120014,SUNGONLEGOWO,35.25.12,BUNGAH,35.25.12.2019,SUNGONLEGOWO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120015,INDRODELIK,35.25.12,BUNGAH,35.25.12.2017,INDRODELIK
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120016,KISIK,35.25.12,BUNGAH,35.25.12.2014,KISIK
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120017,ABAR-ABIR,35.25.12,BUNGAH,35.25.12.2011,ABAR- ABIR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120018,SIDOKUMPUL,35.25.12,BUNGAH,35.25.12.2008,SIDOKUMPUL
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120019,RACIWETAN,35.25.12,BUNGAH,35.25.12.2006,RACIWETAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120020,PEGUNDAN,35.25.12,BUNGAH,35.25.12.2009,PEGUNDAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120021,KEMANGI,35.25.12,BUNGAH,35.25.12.2013,KEMANGI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525120,BUNGAH,3525120022,GUMENG,35.25.12,BUNGAH,35.25.12.2015,GUMENG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040001,PRANTI,35.25.13,MENGANTI,35.25.13.2002,PRANTI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040002,BRINGKANG,35.25.13,MENGANTI,35.25.13.2004,BRINGKANG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040003,MOJOTENGAH,35.25.13,MENGANTI,35.25.13.2008,MOJOTENGAH
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040004,MENGANTI,35.25.13,MENGANTI,35.25.13.2013,MENGANTI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040005,HULAAN,35.25.13,MENGANTI,35.25.13.2014,HULAAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040006,SIDOWUNGU,35.25.13,MENGANTI,35.25.13.2018,SIDOWUNGU
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040007,SETRO,35.25.13,MENGANTI,35.25.13.2020,SETRO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040008,LABAN,35.25.13,MENGANTI,35.25.13.2022,LABAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040009,PENGALANGAN,35.25.13,MENGANTI,35.25.13.2021,PENGALANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040010,RANDUPADANGAN,35.25.13,MENGANTI,35.25.13.2019,RANDUPADANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040011,DRANCANG,35.25.13,MENGANTI,35.25.13.2017,DRANCANG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040012,PELEMWATU,35.25.13,MENGANTI,35.25.13.2012,PELEMWATU
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040013,SIDOJANGKUNG,35.25.13,MENGANTI,35.25.13.2010,SIDOJANGKUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040014,DOMAS,35.25.13,MENGANTI,35.25.13.2007,DOMAS
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040015,GADINGWATU,35.25.13,MENGANTI,35.25.13.2003,GADINGWATU
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040016,BETON,35.25.13,MENGANTI,35.25.13.2001,BETON
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040017,PUTAT LOR,35.25.13,MENGANTI,35.25.13.2006,PUTATLOR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040018,BOTENG,35.25.13,MENGANTI,35.25.13.2005,BOTENG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040019,BOBOH,35.25.13,MENGANTI,35.25.13.2009,BOBOH
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040020,GEMPOLKURUNG,35.25.13,MENGANTI,35.25.13.2016,GEMPOLKURUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040021,KEPATIHAN,35.25.13,MENGANTI,35.25.13.2015,KEPATIHAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525040,MENGANTI,3525040022,HENDROSARI,35.25.13,MENGANTI,35.25.13.2011,HENDROSARI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090001,KEDANYANG,35.25.14,KEBOMAS,35.25.14.2003,KEDAYANG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090002,PRAMBANGAN,35.25.14,KEBOMAS,35.25.14.2020,PRAMBANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090003,GULOMANTUNG,35.25.14,KEBOMAS,35.25.14.1006,GULOMANTUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090004,SUKOREJO,35.25.14,KEBOMAS,35.25.14.2007,SUKOREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090005,SEGOROMADU,35.25.14,KEBOMAS,35.25.14.2013,SEGOROMADU
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090006,TENGGULUNAN,35.25.14,KEBOMAS,35.25.14.1016,TENGGULUNAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090007,KARANGKERING,35.25.14,KEBOMAS,35.25.14.2018,KARANGKIRING
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090008,INDRO,35.25.14,KEBOMAS,35.25.14.1019,INDRO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090009,SINGOSARI,35.25.14,KEBOMAS,35.25.14.1017,SINGOSARI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090010,SIDOMORO,35.25.14,KEBOMAS,35.25.14.1015,SIDOMORO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090011,GENDING,35.25.14,KEBOMAS,35.25.14.1014,GENDING
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090012,NGARGOSARI,35.25.14,KEBOMAS,35.25.14.1012,NGARGOSARI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090013,KAWISANYAR,35.25.14,KEBOMAS,35.25.14.1011,KAWIS ANYAR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090014,SIDOMUKTI,35.25.14,KEBOMAS,35.25.14.1008,SIDOMUKTI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090015,GIRI,35.25.14,KEBOMAS,35.25.14.2009,GIRI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090016,KLANGONAN,35.25.14,KEBOMAS,35.25.14.2005,KLANGONAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090017,SEKARKURUNG,35.25.14,KEBOMAS,35.25.14.2021,SEKARKURUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090018,KEMBANGAN,35.25.14,KEBOMAS,35.25.14.2002,KEMBANGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090019,DAHANREJO,35.25.14,KEBOMAS,35.25.14.2001,DAHANREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090020,RANDUAGUNG,35.25.14,KEBOMAS,35.25.14.2004,RANDUAGUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525090,KEBOMAS,3525090021,KEBOMAS,35.25.14,KEBOMAS,35.25.14.1010,KEBOMAS
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020001,KRIKILAN,35.25.15,DRIYOREJO,35.25.15.2003,KRIKILAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020002,DRIYOREJO,35.25.15,DRIYOREJO,35.25.15.2011,DRIYOREJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020003,CANGKIR,35.25.15,DRIYOREJO,35.25.15.2013,CANGKIR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020004,BAMBE,35.25.15,DRIYOREJO,35.25.15.2016,BAMBE
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020005,MULUNG,35.25.15,DRIYOREJO,35.25.15.2015,MULUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020006,TENARU,35.25.15,DRIYOREJO,35.25.15.2010,TENARU
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020007,PETIKEN,35.25.15,DRIYOREJO,35.25.15.2012,PETIKEN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020008,KESAMBENWETAN,35.25.15,DRIYOREJO,35.25.15.2008,KESAMBEN WETAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020009,SUMPUT,35.25.15,DRIYOREJO,35.25.15.2007,SUMPUT
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020010,TANJUNGAN,35.25.15,DRIYOREJO,35.25.15.2005,TANJUNGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020011,BANJARAN,35.25.15,DRIYOREJO,35.25.15.2002,BANJARAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020012,KARANGANDONG,35.25.15,DRIYOREJO,35.25.15.2001,KARANGANDONG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020013,MOJOSARIREJO,35.25.15,DRIYOREJO,35.25.15.2004,MOJOSARI REJO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020014,WEDOROANOM,35.25.15,DRIYOREJO,35.25.15.2006,ANOM
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020015,RANDEGANSARI,35.25.15,DRIYOREJO,35.25.15.2009,RANDEGANSARI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525020,DRIYOREJO,3525020016,GADUNG,35.25.15,DRIYOREJO,35.25.15.2014,GADUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100001,NGIPIK,35.25.16,GRESIK,35.25.16.1001,NGIPIK
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100002,TLOGOPATUT,35.25.16,GRESIK,35.25.16.1004,TLOGO PATUT
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100003,SIDOKUMPUL,35.25.16,GRESIK,35.25.16.1010,SIDO KUMPUL
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100004,KRAMATINGGIL,35.25.16,GRESIK,35.25.16.2020,KRAMATINGGIL
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100005,SIDORUKUN,35.25.16,GRESIK,35.25.16.2021,SIDORUKUN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100006,PULOPANCIKAN,35.25.16,GRESIK,35.25.16.2019,PULOPANCIKAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100007,GAPUROSUKOLILO,35.25.16,GRESIK,35.25.16.2018,GAPURO SUKOLILO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100008,TLOGOBENDUNG,35.25.16,GRESIK,35.25.16.2009,TLOGOBENDUNG
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100009,PEKAUMAN,35.25.16,GRESIK,35.25.16.1017,PEKAUMAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100010,SUKORAME,35.25.16,GRESIK,35.25.16.1005,SUKORAME
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100011,KARANGTURI,35.25.16,GRESIK,35.25.16.1003,KARANG TURI
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100012,TRATE,35.25.16,GRESIK,35.25.16.1008,TRATE
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100013,KARANGPOH,35.25.16,GRESIK,35.25.16.1007,KARANG POH
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100014,BEDILAN,35.25.16,GRESIK,35.25.16.1011,BEDILAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100015,KEBUNGSON,35.25.16,GRESIK,35.25.16.1016,KEBUNGSON
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100016,PEKELINGAN,35.25.16,GRESIK,35.25.16.1014,PEKELINGAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100017,KEMUTERAN,35.25.16,GRESIK,35.25.16.1013,KEMUTERAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100018,SUKODONO,35.25.16,GRESIK,35.25.16.1012,SUKODONO
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100019,KROMAN,35.25.16,GRESIK,35.25.16.1015,KROMAN
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100020,LUMPUR,35.25.16,GRESIK,35.25.16.1006,LUMPUR
35,JAWA TIMUR,3525,KABUPATEN GRESIK,3525100,GRESIK,3525100021,TLOGOPOJOK,35.25.16,GRESIK,35.25.16.1002,TLOGO POJOK
